code,name,listing_date,industry,issue_price,d1_open_ret,d1_close_ret,d1_intraday_ret,d1_amplitude,d5_close_ret,d20_close_ret,d60_close_ret,max_5_ret,min_5_ret,max_20_ret,min_20_ret,max_60_ret,min_60_ret,d1_amount,d1_volume,quote_days,label_strong_open,label_deep_v,label_broken,label_pop_then_fade,label_tradeable_20d,path_label,rule_recommendation,model_score_tradeable_20d,model_recommendation
6936.HK,顺丰控股,2024-11-27,Unknown,,0.0,0.0,0.0,0.0349854227405248,-0.0451895043731778,0.0058309037900874,0.1180758017492713,0.0349854227405248,-0.0641399416909619,0.0349854227405248,-0.0641399416909619,0.1457725947521866,-0.0641399416909619,1790316864.0,51647347.0,81,False,False,False,False,False,watch,Watch only or small trial position,0.3709912536443148,Avoid unless fundamentals beat materially
2566.HK,九源基因,2024-11-28,Unknown,,0.0,0.02,0.02,0.2133333333333333,0.064,-0.0946666666666666,-0.0666666666666666,0.2133333333333333,0.0,0.2133333333333333,-0.1039999999999999,0.2133333333333333,-0.3093333333333333,246224365.0,28954400.0,81,False,False,False,True,True,pop_then_fade,Add to first-month secondary trading pool,0.4212000000000001,Low priority: watchlist or trial position only
2585.HK,梦金园,2024-11-29,Unknown,,0.0,0.032,0.032,0.1785714285714286,-0.0063999999999999,0.0287999999999999,0.3936000000000001,0.1295999999999999,-0.104,0.32,-0.1583999999999999,0.544,-0.1583999999999999,155060872.0,12461400.0,80,False,True,False,False,True,deep_v_rebound,Watch only or small trial position,0.45672,Low priority: watchlist or trial position only
2586.HK,多点数智,2024-12-06,Unknown,,0.0,-0.3640552995391705,-0.3640552995391705,0.576086956521739,-0.7,-0.7428571428571429,-0.5483870967741935,0.0023041474654377,-0.716589861751152,0.0023041474654377,-0.7797235023041474,0.0023041474654377,-0.7797235023041474,62643737.0,3667840.0,79,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
2570.HK,重塑能源,2024-12-06,Unknown,,0.0,-0.0120885829415715,-0.0120885829415715,0.0330806340454858,0.0946944257891202,0.32102081934184,0.6521155137676293,0.0946944257891202,-0.055742108797851,0.3290799194089993,-0.055742108797851,0.8294157152451307,-0.055742108797851,67943140.0,469700.0,79,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.5377770852921423,Low priority: watchlist or trial position only
1318.HK,毛戈平,2024-12-10,Unknown,,0.0,0.1038824763903463,0.1038824763903463,0.2004197271773349,0.1469045120671563,0.2203567681007345,1.1888772298006294,0.2717733473242394,0.0,0.2948583420776496,0.0,1.2413431269674713,0.0,4111226759.0,83646270.0,80,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.6100209863588668,Medium priority: wait for first-day turnover confirmation
2593.HK,草姬集团,2024-12-19,Unknown,,0.0,-0.1172707889125801,-0.1172707889125801,0.3015463917525773,-0.4157782515991471,-0.5415778251599148,-0.6162046908315566,0.0767590618336886,-0.4179104477611941,0.0767590618336886,-0.5991471215351813,0.0767590618336886,-0.6268656716417911,268348671.0,58056200.0,79,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
2432.HK,越疆,2024-12-23,Unknown,,0.0,-0.0385786802030455,-0.0385786802030455,0.1395101171458996,0.2030456852791877,0.0659898477157361,2.789340101522843,0.3223350253807107,-0.046700507614213,0.3223350253807107,-0.06497461928934,3.253807106598985,-0.06497461928934,61074144.0,3105000.0,78,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.5125380710659899,Low priority: watchlist or trial position only
2431.HK,佑驾创新,2024-12-27,Unknown,,0.0,0.0430107526881717,0.0430107526881717,0.0997732426303854,-0.0698924731182796,0.0419354838709675,0.9946236559139784,0.0666666666666666,-0.1021505376344087,0.086021505376344,-0.1021505376344087,0.9946236559139784,-0.1021505376344087,110345760.0,5996500.0,79,False,True,False,False,False,deep_v_rebound,Watch only or small trial position,0.3645161290322576,Avoid unless fundamentals beat materially
2506.HK,讯飞医疗科技,2024-12-30,Unknown,,0.0,-0.0306406685236768,-0.0306406685236768,0.1063953488372093,-0.0729805013927575,-0.0183844011142061,0.5197770473537604,0.0601671309192202,-0.1002785515320334,0.0601671309192202,-0.1086350974930362,1.0245125348189412,-0.1086350974930362,45709395.0,520446.0,80,False,True,False,False,False,deep_v_rebound,Watch only or small trial position,0.2855431754874653,Avoid unless fundamentals beat materially
2587.HK,健康之路,2024-12-30,Unknown,,0.0,0.0713567839195981,0.0713567839195981,0.1382978723404253,0.4733668341708543,0.2964824120603015,1.84924623115578,0.4773869346733668,-0.0552763819095476,0.6763819095477388,-0.0552763819095476,2.1658291457286434,-0.0552763819095476,32586081.0,3281100.0,80,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.7070854271356785,High priority: prepare IPO/anchor/secondary plan
2577.HK,英诺赛科,2024-12-30,Unknown,,0.0,0.0,0.0,0.1129296235679213,-0.014516129032258,0.1741935483870966,0.596774193548387,0.096774193548387,-0.014516129032258,0.4129032258064515,-0.014516129032258,1.1806451612903226,-0.014516129032258,93369652.0,2952480.0,80,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.5977419354838709,Medium priority: wait for first-day turnover confirmation
6681.HK,脑动极光－Ｂ,2025-01-08,Unknown,,0.0,0.0341614906832297,0.0341614906832297,0.1150159744408947,0.1149068322981365,0.7484472049689439,0.7360248447204967,0.484472049689441,-0.0279503105590063,0.7826086956521738,-0.0279503105590063,1.4254658385093166,-0.0279503105590063,61637930.0,18896100.0,79,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.6773291925465837,Medium priority: wait for first-day turnover confirmation
2613.HK,汇舸环保,2025-01-09,Unknown,,0.0,-0.0044182621502211,-0.0044182621502211,0.0542986425339366,-0.1104565537555228,-0.0986745213549337,-0.1737849779086893,0.0294550810014726,-0.2812960235640649,0.0294550810014726,-0.2812960235640649,0.0294550810014726,-0.2812960235640649,69585092.0,2054100.0,79,False,False,False,False,False,watch,Avoid chasing first day; wait for turnover stabilization,0.1672312223858612,Avoid unless fundamentals beat materially
2560.HK,海螺材料科技,2025-01-09,Unknown,,0.0,-0.1277777777777777,-0.1277777777777777,0.2292993630573248,-0.1944444444444445,-0.2277777777777778,-0.088888888888889,0.0722222222222221,-0.2666666666666666,0.0722222222222221,-0.2666666666666666,0.0722222222222221,-0.2666666666666666,86807259.0,49011000.0,79,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.1044444444444444,Avoid unless fundamentals beat materially
2530.HK,纽曼思,2025-01-10,Unknown,,0.0,-0.1265822784810127,-0.1265822784810127,0.3620689655172415,-0.1645569620253164,-0.1265822784810127,-0.1645569620253164,0.0,-0.3544303797468354,0.0,-0.3544303797468354,0.2151898734177213,-0.3544303797468354,89626200.0,123024000.0,76,False,True,True,False,False,deep_v_rebound,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
2596.HK,宜宾银行,2025-01-13,Unknown,,0.0,0.0077220077220077,0.0077220077220077,0.0386100386100387,0.0038610038610038,0.0038610038610038,0.0077220077220077,0.0386100386100387,0.0,0.0386100386100387,-0.0038610038610037,0.0424710424710426,-0.0038610038610037,66431305.0,25689500.0,76,False,False,False,False,False,watch,Watch only or small trial position,0.3793436293436293,Avoid unless fundamentals beat materially
2571.HK,赛目科技,2025-01-15,Unknown,,0.0,-0.0090225563909774,-0.0090225563909774,0.1259600614439324,-0.0225563909774436,0.0796992481203007,-0.0481203007518797,0.1022556390977442,-0.0225563909774436,0.2270676691729323,-0.0526315789473684,0.2270676691729323,-0.0526315789473684,101952222.0,7720400.0,79,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.4790225563909774,Low priority: watchlist or trial position only
1364.HK,古茗,2025-02-12,Unknown,,0.0,-0.0699999999999999,-0.0699999999999999,0.1646136618141098,-0.0279999999999999,0.504,1.475,0.04,-0.1779999999999999,0.518,-0.1779999999999999,1.745,-0.1779999999999999,1356758266.0,134002435.0,82,False,True,False,False,True,deep_v_rebound,Watch only or small trial position,0.4694000000000001,Low priority: watchlist or trial position only
2097.HK,蜜雪集团,2025-03-03,Unknown,,0.0,0.1068702290076335,0.1068702290076335,0.1640625,0.3549618320610688,0.6488549618320612,1.0744274809160306,0.4847328244274809,-0.0229007633587786,0.800763358778626,-0.0229007633587786,1.2099236641221376,-0.0229007633587786,4333988608.0,16058876.0,81,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.7354961832061068,High priority: prepare IPO/anchor/secondary plan
6693.HK,赤峰黄金,2025-03-10,Unknown,,0.0,0.0,0.0,0.0280649926144755,0.0204081632653061,0.185131195335277,1.1064139941690958,0.0437317784256559,-0.1020408163265306,0.3775510204081631,-0.1020408163265306,1.6348396501457725,-0.1020408163265306,690919578.0,50199919.0,81,False,True,False,False,True,deep_v_rebound,Add to first-month secondary trading pool,0.5051020408163265,Low priority: watchlist or trial position only
6676.HK,找钢网－Ｗ,2025-03-10,Unknown,,0.0,-0.1195079086115994,-0.1195079086115994,0.535897435897436,-0.4551845342706503,-0.5166959578207382,-0.6915641476274166,0.0527240773286468,-0.4727592267135325,0.0527240773286468,-0.5606326889279438,0.0527240773286468,-0.7056239015817223,15980055.0,1610500.0,81,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
2561.HK,维昇药业－Ｂ,2025-03-21,Unknown,,0.0,0.0,0.0,0.0671296296296297,-0.2042151162790697,-0.3561046511627906,-0.2877906976744185,0.0050872093023257,-0.2696220930232558,0.0050872093023257,-0.4295058139534883,0.0050872093023257,-0.4295058139534883,228142165.0,3408600.0,80,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.0730523255813954,Avoid unless fundamentals beat materially
2610.HK,南山铝业国际,2025-03-25,Unknown,,0.0,-0.0507518796992482,-0.0507518796992482,0.0653465346534651,-0.0526315789473684,-0.0714285714285715,0.1992481203007516,0.0112781954887217,-0.1221804511278195,0.0112781954887217,-0.2330827067669173,0.2030075187969924,-0.2330827067669173,340663520.0,12882800.0,81,False,True,False,False,False,deep_v_rebound,Avoid chasing first day; wait for turnover stabilization,0.1530075187969923,Avoid unless fundamentals beat materially
2569.HK,舒宝国际,2025-03-27,Unknown,,0.0,0.3673469387755104,0.3673469387755104,0.6907216494845361,0.0612244897959184,0.3673469387755104,2.183673469387755,0.6734693877551019,-0.0204081632653061,0.6734693877551019,-0.1224489795918367,2.387755102040816,-0.1224489795918367,169663295.0,272546000.0,81,True,False,False,False,True,strong_open,Add to first-month secondary trading pool,0.7581632653061227,High priority: prepare IPO/anchor/secondary plan
2625.HK,江苏宏信,2025-03-31,Unknown,,0.0,-0.2732558139534884,-0.2732558139534884,0.5271966527196652,-0.3401162790697674,-0.188953488372093,-0.1831395348837209,0.0610465116279068,-0.3924418604651163,0.0610465116279068,-0.4186046511627906,0.0610465116279068,-0.4186046511627906,80316389.0,27790000.0,81,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
3677.HK,正力新能,2025-04-14,Unknown,,0.0,-0.008274231678487,-0.008274231678487,0.0156062424969989,-0.0224586288416077,0.135933806146572,0.189125295508274,0.0886524822695036,-0.0780141843971632,0.1607565011820331,-0.0780141843971632,0.3427895981087467,-0.0780141843971632,27167894.0,3230400.0,82,False,False,False,False,True,moderate_tradeable,Watch only or small trial position,0.4398345153664302,Low priority: watchlist or trial position only
1333.HK,博雷顿,2025-05-07,Unknown,,0.0,-0.1413793103448276,-0.1413793103448276,0.3829787234042554,-0.1637931034482759,0.0206896551724138,-0.0068965517241379,0.1206896551724137,-0.2068965517241379,0.2068965517241379,-0.2068965517241379,0.2827586206896553,-0.2068965517241379,222147752.0,8331032.0,86,False,True,False,False,False,deep_v_rebound,Avoid chasing first day; wait for turnover stabilization,0.2162068965517241,Avoid unless fundamentals beat materially
2589.HK,沪上阿姨,2025-05-08,Unknown,,0.0,-0.1689402413431269,-0.1689402413431269,0.3,-0.3074501573976914,-0.3462749213011542,-0.3069254459601259,0.0367261280167889,-0.3861490031479538,0.0367261280167889,-0.3861490031479538,0.0367261280167889,-0.3861490031479538,567839876.0,3268382.0,86,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
2865.HK,钧达股份,2025-05-08,Unknown,,0.0,0.1981981981981984,0.1981981981981984,0.2443438914027149,0.09009009009009,0.1373873873873874,0.0022522522522523,0.2387387387387387,-0.0045045045045044,0.3423423423423424,-0.0045045045045044,0.3423423423423424,-0.1036036036036036,160785095.0,6655000.0,86,True,False,False,False,True,strong_open,Add to first-month secondary trading pool,0.7139639639639641,High priority: prepare IPO/anchor/secondary plan
6831.HK,绿茶集团,2025-05-16,Unknown,,0.0,-0.1251738525730181,-0.1251738525730181,0.1446740858505564,-0.1543810848400556,-0.1321279554937413,0.0375521557719054,0.0013908205841446,-0.1682892906815021,0.0013908205841446,-0.2420027816411682,0.3643949930458972,-0.2420027816411682,607987729.0,88802599.0,85,False,True,True,False,False,deep_v_rebound,Avoid chasing first day; wait for turnover stabilization,0.0812934631432545,Avoid unless fundamentals beat materially
3750.HK,宁德时代,2025-05-20,Unknown,,0.0,0.0344594932432433,0.0344594932432433,0.0701030927835051,0.0608108108108107,0.041891858108108,0.4047296959459459,0.160135135135135,-0.0168918918918918,0.160135135135135,-0.0168918918918918,0.5810810810810811,-0.0168918918918918,8284435401.0,27692287.0,86,False,False,False,False,True,moderate_tradeable,Watch only or small trial position,0.4736486756756756,Low priority: watchlist or trial position only
2629.HK,MIRXES-B,2025-05-23,Unknown,,0.0,0.0344827586206897,0.0344827586206897,0.1017241379310345,0.0241379310344826,0.186206896551724,0.5248275862068965,0.1017241379310345,0.0,0.2396551724137932,-0.0672413793103448,0.5510344827586207,-0.0672413793103448,274942915.0,9178741.0,85,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.5213793103448277,Low priority: watchlist or trial position only
1276.HK,恒瑞医药,2025-05-23,Unknown,,0.0,-0.0324561403508771,-0.0324561403508771,0.0970081595648233,0.0087719298245614,-0.0017543859649122,0.4394736842105262,0.0614035087719297,-0.0789473684210526,0.0614035087719297,-0.0789473684210526,0.5403508771929824,-0.0789473684210526,4733500812.0,82663811.0,85,False,False,False,False,False,watch,Watch only or small trial position,0.3608771929824561,Avoid unless fundamentals beat materially
2603.HK,吉宏股份,2025-05-27,Unknown,,0.0,-0.0290909090909091,-0.0290909090909091,0.2215686274509805,-0.0654545454545455,-0.0581818181818182,0.4827272727272726,0.1327272727272728,-0.1245454545454545,0.1327272727272728,-0.1245454545454545,0.6709090909090909,-0.1245454545454545,622543197.0,56699500.0,86,False,True,False,False,False,deep_v_rebound,Watch only or small trial position,0.3191818181818182,Avoid unless fundamentals beat materially
2565.HK,派格生物医药－Ｂ,2025-05-27,Unknown,,0.0,-0.1107692307692307,-0.1107692307692307,0.2032085561497325,-0.2553846153846154,-0.3076923076923077,1.4692307692307691,0.0384615384615385,-0.2707692307692307,0.0384615384615385,-0.3323076923076923,1.8461538461538465,-0.3323076923076923,150891141.0,11264800.0,86,False,True,True,False,False,deep_v_rebound,Avoid chasing first day; wait for turnover stabilization,0.0518461538461539,Avoid unless fundamentals beat materially
2621.HK,手回集团,2025-05-30,Unknown,,0.0,-0.1186666666666665,-0.1186666666666665,0.13464447806354,-0.2293333333333332,-0.3506666666666667,-0.3346666666666666,0.0,-0.2533333333333334,0.0,-0.3586666666666667,0.0,-0.38,154172790.0,21324400.0,85,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
2573.HK,新琪安,2025-06-10,Unknown,,0.0,-0.2413223140495868,-0.2413223140495868,0.3687782805429864,-0.4697520661157025,-0.5510743801652893,-0.5910743801652893,0.0,-0.487603305785124,0.0,-0.5603305785123966,0.0,-0.6033057851239669,140431647.0,5221299.0,84,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
2605.HK,METALIGHT,2025-06-10,Unknown,,0.0,-0.1052631578947368,-0.1052631578947368,0.2220588235294118,-0.0763157894736842,-0.1802631578947368,-0.3421052631578947,0.093421052631579,-0.2368421052631578,0.093421052631579,-0.2368421052631578,0.093421052631579,-0.3499999999999998,194723952.0,24046400.0,84,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.1560526315789474,Avoid unless fundamentals beat materially
3288.HK,海天味业,2025-06-19,Unknown,,0.0,-0.0266666666666666,-0.0266666666666666,0.0540915395284327,-0.032,-0.0533333333333333,-0.0698666666666666,0.0133333333333334,-0.1453333333333334,0.0133333333333334,-0.1453333333333334,0.0133333333333334,-0.1453333333333334,2884542915.0,77248982.0,84,False,False,False,False,False,watch,Watch only or small trial position,0.2349333333333334,Avoid unless fundamentals beat materially
2617.HK,药捷安康－Ｂ,2025-06-23,Unknown,,0.0,0.0854503464203233,0.0854503464203233,0.188118811881188,0.2817551963048499,0.468822170900693,18.16859122401848,0.3163972286374135,-0.066974595842956,0.6166281755196306,-0.066974595842956,18.92609699769053,-0.066974595842956,191298436.0,8541000.0,84,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.7183602771362586,High priority: prepare IPO/anchor/secondary plan
2609.HK,佰泽医疗,2025-06-23,Unknown,,0.0,0.1428571428571428,0.1428571428571428,0.2015968063872255,0.1733333333333333,0.2742857142857144,0.9504761904761904,0.2704761904761905,-0.0457142857142857,0.3257142857142856,-0.0457142857142857,1.1352380952380954,-0.0457142857142857,117245016.0,21787308.0,84,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.6597142857142856,Medium priority: wait for first-day turnover confirmation
2050.HK,三花智控,2025-06-23,Unknown,,0.0,0.0739856801909308,0.0739856801909308,0.0893719806763286,0.1599045346062053,0.3365155131264916,0.5704057279236276,0.2840095465393795,-0.0119331742243437,0.4105011933174225,-0.0119331742243437,0.6343675417661099,-0.0119331742243437,2737855454.0,125316817.0,84,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.6554892601431981,Medium priority: wait for first-day turnover confirmation
2643.HK,曹操出行,2025-06-25,Unknown,,0.0,0.0650887573964498,0.0650887573964498,0.1202435312024352,0.0355029585798818,0.2218934911242602,0.6849112426035506,0.1834319526627219,-0.0281065088757395,0.2366863905325444,-0.0281065088757395,1.7366863905325447,-0.0281065088757395,484530483.0,13537900.0,84,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.5440828402366864,Low priority: watchlist or trial position only
2619.HK,香江电器,2025-06-25,Unknown,,0.0,-0.0490566037735848,-0.0490566037735848,0.0916334661354583,-0.0830188679245281,-0.0905660377358489,-0.2641509433962263,0.0339622641509436,-0.1320754716981133,0.0339622641509436,-0.1735849056603773,0.0339622641509436,-0.3132075471698112,80835780.0,30003000.0,84,False,False,False,False,False,watch,Watch only or small trial position,0.2096226415094341,Avoid unless fundamentals beat materially
6883.HK,颖通控股,2025-06-26,Unknown,,0.0,-0.0697674418604651,-0.0697674418604651,0.24,-0.127906976744186,-0.1860465116279069,-0.1899224806201551,0.0813953488372092,-0.2286821705426357,0.0813953488372092,-0.2286821705426357,0.0813953488372092,-0.2286821705426357,441119967.0,173642999.0,84,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.1829457364341084,Avoid unless fundamentals beat materially
2508.HK,圣贝拉集团,2025-06-26,Unknown,,0.0,0.0414201183431954,0.0414201183431954,0.3017751479289943,-0.2615384615384615,-0.1538461538461537,-0.2473372781065087,0.3017751479289943,-0.2627218934911242,0.3017751479289943,-0.280473372781065,0.3017751479289943,-0.280473372781065,828333338.0,94418160.0,84,False,True,True,True,False,deep_v_rebound,Avoid chasing first day; wait for turnover stabilization,0.3678698224852074,Avoid unless fundamentals beat materially
6168.HK,周六福,2025-06-26,Unknown,,0.0,0.1235955056179776,0.1235955056179776,0.1235955056179776,0.4981273408239701,0.4588014981273409,0.8164794007490637,0.9662921348314608,0.0,0.9662921348314608,0.0,1.155430711610487,0.0,957118564.0,35215592.0,84,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.7488764044943821,High priority: prepare IPO/anchor/secondary plan
6603.HK,IFBH,2025-06-30,Unknown,,0.0,-0.1002277904328018,-0.1002277904328018,0.2236842105263157,-0.0569476082004556,-0.1264236902050113,-0.2701594533029613,0.1116173120728929,-0.1343963553530751,0.1116173120728929,-0.2027334851936219,0.1116173120728929,-0.316628701594533,1672257946.0,38912781.0,84,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.1948747152619589,Avoid unless fundamentals beat materially
3880.HK,泰德医药,2025-06-30,Unknown,,0.0,0.0165016501650165,0.0165016501650165,0.1690391459074733,0.0396039603960396,0.1122112211221122,0.021122112211221,0.0841584158415842,-0.0726072607260726,0.3234323432343233,-0.0726072607260726,0.3768976897689768,-0.0726072607260726,272301090.0,8593800.0,84,False,False,False,False,True,moderate_tradeable,Add to first-month secondary trading pool,0.5572607260726071,Medium priority: wait for first-day turnover confirmation
2592.HK,拨康视云－Ｂ,2025-07-03,Unknown,,0.0,-0.3473684210526315,-0.3473684210526315,0.7392857142857143,-0.38,-0.4136842105263157,-0.4936842105263158,0.0252631578947368,-0.4157894736842106,0.0252631578947368,-0.4210526315789473,0.0252631578947368,-0.4989473684210527,318762097.0,43953150.0,84,False,False,True,False,False,persistent_break,Avoid chasing first day; wait for turnover stabilization,0.05,Avoid unless fundamentals beat materially
